,Team,G_x,Date,Opp,W/L_x,Tm_x,Opp.1_x,ORtg_x,Pace_x,TOV%_x,ORB%_x,FT/FGA_x,FG_x,FGA_x,FG%_x,3P_x,3PA_x,3P%_x,ORB_x,TRB_x,TOV_x,PF_x,OppDefRtg
1220,PHI,52,2020-02-06,MIL,L,101,112,96.7,104.5,9.5,17.7,0.081,37,99,0.374,19,45,0.42200000000000004,11,50,11,14,96.7
1221,PHI,53,2020-02-07,MEM,W,119,107,111.4,106.8,17.2,24.4,0.1,48,90,0.5329999999999999,14,25,0.56,10,50,20,25,111.4
1222,PHI,54,2020-02-09,CHI,W,118,111,121.5,97.1,14.0,34.9,0.27399999999999997,42,84,0.5,11,27,0.40700000000000003,15,44,16,18,121.5
1223,PHI,55,2020-02-11,LAC,W,110,103,112.8,97.5,5.4,22.9,0.147,44,95,0.46299999999999997,8,27,0.29600000000000004,11,50,6,11,112.8
1224,PHI,56,2020-02-20,BRK,W,112,104,107.0,94.8,11.4,24.4,0.37200000000000005,38,86,0.442,4,22,0.182,11,48,13,22,107.0
1225,PHI,57,2020-02-22,MIL,L,98,119,94.4,103.8,8.6,18.3,0.152,35,99,0.354,13,38,0.342,11,43,10,17,94.4
1226,PHI,58,2020-02-24,ATL,W,129,112,125.8,102.5,9.8,23.1,0.307,45,88,0.511,12,30,0.4,9,48,11,22,125.8
1227,PHI,59,2020-02-26,CLE,L,94,108,101.8,92.3,7.8,17.0,0.10099999999999999,36,89,0.40399999999999997,13,38,0.342,8,31,8,11,101.8
1228,PHI,60,2020-02-27,NYK,W,115,106,127.6,90.1,5.8,26.8,0.11,45,91,0.495,15,31,0.484,11,44,6,17,127.6
1229,PHI,61,2020-03-01,LAC,L,130,136,132.6,98.1,8.0,24.4,0.13699999999999998,48,95,0.505,21,43,0.488,10,37,9,28,132.6
1230,PHI,62,2020-03-03,LAL,L,107,120,112.6,95.0,13.8,26.7,0.17600000000000002,38,85,0.447,16,40,0.4,12,42,15,17,112.6
1231,PHI,63,2020-03-05,SAC,W,125,108,126.4,98.9,10.4,29.8,0.146,47,96,0.49,17,37,0.45899999999999996,14,45,12,18,126.4
1232,PHI,64,2020-03-07,GSW,L,114,118,125.5,90.9,10.5,28.2,0.226,41,84,0.488,13,34,0.382,11,41,11,21,125.5
1233,PHI,65,2020-03-11,DET,W,124,106,130.9,94.7,11.8,33.3,0.313,42,83,0.506,14,33,0.424,13,50,13,18,130.9
1234,POR,1,2019-10-23,DEN,L,100,108,100.1,99.9,17.1,27.7,0.24100000000000002,36,87,0.414,7,28,0.25,13,48,20,25,100.1
1235,POR,2,2019-10-25,SAC,W,122,112,119.5,102.1,14.5,14.3,0.22399999999999998,46,85,0.541,11,30,0.36700000000000005,5,40,16,23,119.5
1236,POR,3,2019-10-27,DAL,W,121,119,113.4,106.7,14.0,17.1,0.253,45,87,0.517,9,22,0.409,7,48,16,30,113.4
1237,POR,4,2019-10-28,SAS,L,110,113,100.8,109.1,8.2,17.3,0.22,39,100,0.39,10,33,0.303,9,49,10,27,100.8
1238,POR,5,2019-10-30,OKC,W,102,99,98.9,103.1,15.0,17.6,0.198,34,86,0.395,17,35,0.486,9,49,17,30,98.9
1239,POR,6,2019-11-02,PHI,L,128,129,122.7,104.3,16.8,10.8,0.244,45,78,0.5770000000000001,19,34,0.5589999999999999,4,36,18,21,122.7
1240,POR,7,2019-11-04,GSW,L,118,127,118.9,99.2,5.1,29.1,0.105,47,105,0.44799999999999995,13,40,0.325,16,44,6,23,118.9
1241,POR,8,2019-11-07,LAC,L,101,107,97.5,103.6,10.5,27.9,0.115,39,104,0.375,11,39,0.282,17,51,13,27,97.5
1242,POR,9,2019-11-08,BRK,L,115,119,114.4,100.5,8.5,27.1,0.247,40,97,0.41200000000000003,11,30,0.36700000000000005,13,48,10,24,114.4
1243,POR,10,2019-11-10,ATL,W,124,113,107.8,104.2,12.8,30.2,0.212,45,104,0.433,12,36,0.33299999999999996,16,61,17,22,107.8
1244,POR,11,2019-11-12,SAC,L,99,107,101.1,97.9,15.9,16.7,0.299,34,77,0.442,8,30,0.267,7,40,17,19,101.1
1245,POR,12,2019-11-13,TOR,L,106,114,109.1,97.2,10.4,23.4,0.135,38,96,0.396,17,48,0.354,11,43,12,16,109.1
1246,POR,13,2019-11-16,SAS,W,121,116,116.1,104.2,10.3,20.0,0.258,42,93,0.452,13,39,0.33299999999999996,9,48,12,20,116.1
1247,POR,14,2019-11-18,HOU,L,108,132,100.3,107.7,13.8,22.6,0.177,40,96,0.41700000000000004,11,36,0.306,12,44,17,21,100.3
1248,POR,15,2019-11-19,NOP,L,104,115,103.9,100.1,14.8,22.9,0.087,40,92,0.435,16,29,0.552,11,48,17,23,103.9
1249,POR,16,2019-11-21,MIL,L,129,137,121.1,106.5,6.8,18.4,0.11699999999999999,50,103,0.485,17,39,0.436,9,41,8,27,121.1
1250,POR,17,2019-11-23,CLE,L,104,110,105.0,99.1,9.6,12.2,0.138,39,87,0.44799999999999995,14,40,0.35,6,38,10,20,105.0
1251,POR,18,2019-11-25,CHI,W,117,94,116.4,100.5,13.2,31.0,0.191,46,89,0.517,8,27,0.29600000000000004,13,55,15,20,116.4
1252,POR,19,2019-11-27,OKC,W,136,119,134.9,100.8,7.9,25.0,0.255,49,94,0.521,14,30,0.467,10,54,9,32,134.9
1253,POR,20,2019-11-29,CHI,W,107,103,106.4,100.6,11.9,18.2,0.25,38,84,0.452,10,30,0.33299999999999996,8,49,13,21,106.4
1254,POR,21,2019-12-03,LAC,L,97,117,97.9,99.1,11.8,24.0,0.132,39,91,0.429,7,27,0.259,12,49,13,23,97.9
1255,POR,22,2019-12-04,SAC,W,127,116,128.3,99.0,11.4,16.2,0.20199999999999999,47,84,0.56,16,32,0.5,6,43,12,18,128.3
1256,POR,23,2019-12-06,LAL,L,113,136,103.4,109.3,13.2,8.7,0.29100000000000004,39,86,0.45299999999999996,10,34,0.294,4,34,15,25,103.4
1257,POR,24,2019-12-08,OKC,L,96,108,102.2,93.9,6.9,30.5,0.15,36,100,0.36,9,33,0.273,18,51,8,26,102.2
1258,POR,25,2019-12-10,NYK,W,115,87,115.4,99.6,10.7,23.4,0.222,39,90,0.433,17,41,0.415,11,58,12,21,115.4
1259,POR,26,2019-12-12,DEN,L,99,114,111.0,89.2,8.1,17.5,0.09300000000000001,41,86,0.47700000000000004,9,30,0.3,7,35,8,16,111.0
1260,POR,27,2019-12-16,PHO,W,111,110,107.7,103.0,17.7,21.4,0.20199999999999999,40,84,0.47600000000000003,14,34,0.41200000000000003,9,41,20,27,107.7
1261,POR,28,2019-12-18,GSW,W,122,112,120.4,101.4,8.4,29.8,0.258,44,97,0.45399999999999996,9,31,0.29,14,57,10,22,120.4
1262,POR,29,2019-12-20,ORL,W,118,103,115.2,102.4,17.8,26.8,0.20199999999999999,42,84,0.5,17,36,0.47200000000000003,11,54,20,24,115.2
1263,POR,30,2019-12-21,MIN,W,113,106,111.6,101.2,11.8,27.3,0.213,40,94,0.426,13,35,0.371,12,45,14,21,111.6
1264,POR,31,2019-12-23,NOP,L,94,102,95.5,98.5,10.0,16.0,0.17600000000000002,37,91,0.40700000000000003,4,29,0.138,8,48,11,17,95.5
1265,POR,32,2019-12-26,UTA,L,115,121,121.3,94.8,11.0,24.4,0.157,43,89,0.483,15,34,0.441,11,43,12,21,121.3
1266,POR,33,2019-12-28,LAL,L,120,128,119.4,100.5,14.0,21.4,0.267,41,86,0.47700000000000004,15,35,0.429,9,39,16,22,119.4
1267,POR,34,2019-12-30,PHO,L,116,122,118.3,98.1,7.1,22.7,0.146,44,96,0.45799999999999996,14,34,0.41200000000000003,10,42,8,19,118.3
1268,POR,35,2020-01-01,NYK,L,93,117,94.4,98.5,7.4,17.9,0.096,37,94,0.39399999999999996,10,32,0.313,10,47,8,11,94.4
1269,POR,36,2020-01-03,WAS,W,122,103,129.0,94.6,6.4,28.9,0.295,45,88,0.511,6,25,0.24,11,41,7,21,129.0
1270,POR,37,2020-01-05,MIA,L,111,122,116.5,95.2,9.5,18.2,0.207,40,87,0.46,13,37,0.35100000000000003,8,40,10,15,116.5
1271,POR,38,2020-01-07,TOR,W,101,99,105.2,96.0,9.6,14.9,0.136,38,88,0.43200000000000005,13,35,0.371,7,45,10,15,105.2
1272,POR,39,2020-01-09,MIN,L,102,116,104.1,98.0,8.4,25.5,0.21899999999999997,35,96,0.365,11,37,0.297,14,41,10,21,104.1
1273,POR,40,2020-01-11,MIL,L,101,122,93.1,108.4,11.1,13.8,0.179,37,95,0.389,10,36,0.278,8,48,13,20,93.1
1274,POR,41,2020-01-13,CHO,W,115,112,122.3,94.0,12.5,22.0,0.18100000000000002,42,83,0.506,16,37,0.43200000000000005,9,47,13,21,122.3
1275,POR,42,2020-01-15,HOU,W,117,107,114.7,102.0,6.1,24.0,0.253,41,95,0.43200000000000005,11,36,0.306,12,58,7,19,114.7
1276,POR,43,2020-01-17,DAL,L,112,120,115.3,97.2,11.2,21.1,0.17600000000000002,44,85,0.518,9,30,0.3,8,40,12,22,115.3
1277,POR,44,2020-01-18,OKC,L,106,119,109.3,97.0,10.7,25.0,0.17600000000000002,39,91,0.429,12,32,0.375,12,40,12,28,109.3
1278,POR,45,2020-01-20,GSW,W,129,124,116.4,100.3,9.6,22.6,0.27,44,100,0.44,14,44,0.318,12,54,12,19,116.4
1279,POR,46,2020-01-23,DAL,L,125,133,129.4,96.6,10.9,27.5,0.132,46,91,0.505,21,39,0.5379999999999999,11,43,12,20,129.4
1280,POR,47,2020-01-26,IND,W,139,129,138.7,100.2,12.9,32.4,0.233,49,90,0.544,20,35,0.5710000000000001,12,43,15,21,138.7
1281,POR,48,2020-01-29,HOU,W,125,112,118.0,105.9,15.1,25.0,0.225,46,89,0.517,13,36,0.361,10,50,18,20,118.0
1282,POR,49,2020-01-31,LAL,W,127,119,121.1,104.9,4.5,12.2,0.165,49,97,0.505,13,36,0.361,6,40,5,22,121.1
1283,POR,50,2020-02-01,UTA,W,124,107,132.1,93.9,10.7,35.0,0.163,47,92,0.511,15,29,0.517,14,51,12,19,132.1
1284,POR,51,2020-02-04,DEN,L,99,127,101.0,98.0,8.2,19.1,0.198,36,91,0.396,9,31,0.29,9,36,9,22,101.0
1285,POR,52,2020-02-06,SAS,W,125,117,127.1,98.4,11.0,22.5,0.098,49,92,0.5329999999999999,18,37,0.486,9,50,12,19,127.1
1286,POR,53,2020-02-07,UTA,L,114,117,112.5,101.3,8.0,18.9,0.09300000000000001,44,97,0.45399999999999996,17,40,0.425,10,43,9,18,112.5
1287,POR,54,2020-02-09,MIA,W,115,109,113.6,101.2,12.9,12.2,0.188,40,85,0.47100000000000003,19,42,0.452,5,43,14,22,113.6
1288,POR,55,2020-02-11,NOP,L,117,138,112.7,103.8,11.7,25.0,0.237,44,93,0.473,7,29,0.24100000000000002,12,40,14,26,112.7
1289,POR,56,2020-02-12,MEM,L,104,111,104.3,99.7,9.3,27.6,0.196,36,97,0.371,13,37,0.35100000000000003,16,51,11,16,104.3
1290,POR,57,2020-02-21,NOP,L,115,128,110.0,104.5,11.8,26.0,0.20199999999999999,43,94,0.457,10,27,0.37,13,46,14,22,110.0
1291,POR,58,2020-02-23,DET,W,107,104,116.7,91.7,9.8,21.4,0.14300000000000002,41,84,0.488,13,30,0.433,9,41,10,18,116.7
1292,POR,59,2020-02-25,BOS,L,106,118,104.9,101.0,15.2,17.8,0.2,38,85,0.447,13,31,0.419,8,41,17,15,104.9
1293,POR,60,2020-02-27,IND,L,100,106,103.7,96.4,12.8,22.2,0.10099999999999999,41,89,0.461,9,30,0.3,10,45,14,21,103.7
1294,POR,61,2020-02-29,ATL,L,117,129,111.8,104.7,14.1,29.5,0.16,47,94,0.5,8,28,0.28600000000000003,13,42,17,26,111.8
1295,POR,62,2020-03-02,ORL,W,130,107,132.7,98.0,10.4,17.6,0.182,49,88,0.557,16,33,0.485,6,49,11,24,132.7
1296,POR,63,2020-03-04,WAS,W,125,104,124.1,100.7,13.6,18.9,0.34600000000000003,42,81,0.519,13,31,0.419,7,47,15,24,124.1
1297,POR,64,2020-03-06,PHO,L,117,127,119.1,98.2,14.1,22.0,0.207,43,87,0.494,13,32,0.406,9,39,16,19,119.1
1298,POR,65,2020-03-07,SAC,L,111,123,113.6,97.7,9.9,21.7,0.191,42,89,0.47200000000000003,10,39,0.256,10,41,11,16,113.6
1299,POR,66,2020-03-10,PHO,W,121,105,122.8,98.5,10.2,20.9,0.157,45,89,0.506,17,35,0.486,9,46,11,17,122.8
1300,SAC,1,2019-10-23,PHO,L,95,124,87.4,108.7,20.9,25.5,0.195,34,87,0.391,10,29,0.345,12,47,26,24,87.4
1301,SAC,2,2019-10-25,POR,L,112,122,109.7,102.1,14.7,27.1,0.264,37,87,0.425,15,37,0.405,13,43,17,26,109.7
1302,SAC,3,2019-10-26,UTA,L,81,113,81.4,99.5,16.1,12.8,0.17300000000000001,30,81,0.37,7,26,0.26899999999999996,6,31,17,19,81.4
1303,SAC,4,2019-10-28,DEN,L,94,101,102.2,92.0,10.9,30.0,0.11,36,91,0.396,12,37,0.324,15,48,12,21,102.2
1304,SAC,5,2019-10-30,CHO,L,111,118,109.4,101.4,12.9,21.7,0.094,44,96,0.45799999999999996,14,46,0.304,10,39,15,19,109.4
1305,SAC,6,2019-11-01,UTA,W,102,101,108.6,93.9,14.9,26.8,0.14300000000000002,41,84,0.488,8,29,0.276,11,38,16,23,108.6
1306,SAC,7,2019-11-03,NYK,W,113,92,117.2,96.4,12.7,25.6,0.188,41,85,0.48200000000000004,15,39,0.385,10,50,14,29,117.2
1307,SAC,8,2019-11-06,TOR,L,120,124,117.5,102.1,11.8,25.5,0.168,42,95,0.442,20,44,0.455,12,43,14,23,117.5
1308,SAC,9,2019-11-08,ATL,W,121,109,134.1,90.2,14.0,28.1,0.25,42,76,0.5529999999999999,18,31,0.581,9,36,14,19,134.1
1309,SAC,10,2019-11-12,POR,W,107,99,109.2,97.9,12.6,25.0,0.233,38,86,0.442,11,32,0.344,11,46,14,25,109.2
1310,SAC,11,2019-11-15,LAL,L,97,99,106.8,90.8,16.5,24.4,0.11,36,82,0.439,16,39,0.41,10,43,17,22,106.8
1311,SAC,12,2019-11-17,BOS,W,100,99,106.3,94.1,11.3,21.7,0.11199999999999999,38,89,0.42700000000000005,14,35,0.4,10,45,12,24,106.3
1312,SAC,13,2019-11-19,PHO,W,120,116,123.4,97.2,16.7,24.2,0.29100000000000004,42,79,0.532,13,31,0.419,8,43,18,26,123.4
1313,SAC,14,2019-11-22,BRK,L,97,116,97.8,99.2,14.5,16.7,0.174,39,86,0.45299999999999996,4,26,0.154,7,33,16,25,97.8
1314,SAC,15,2019-11-24,WAS,W,113,106,114.8,98.4,12.2,15.4,0.29600000000000004,39,81,0.48100000000000004,11,31,0.355,6,39,13,17,114.8
1315,SAC,16,2019-11-25,BOS,L,102,103,113.5,89.9,14.1,22.9,0.127,37,79,0.46799999999999997,18,47,0.38299999999999995,8,36,14,18,113.5
1316,SAC,17,2019-11-27,PHI,L,91,97,92.8,98.1,10.0,16.0,0.042,39,95,0.41100000000000003,9,34,0.265,8,42,11,19,92.8
1317,SAC,18,2019-11-30,DEN,W,100,97,98.4,92.1,11.7,25.0,0.188,37,96,0.385,8,33,0.242,13,50,14,23,98.4
1318,SAC,19,2019-12-02,CHI,L,106,113,107.0,99.1,16.4,25.6,0.205,40,83,0.48200000000000004,9,33,0.273,10,41,18,26,107.0
1319,SAC,20,2019-12-04,POR,L,116,127,117.2,99.0,8.7,26.0,0.179,44,95,0.46299999999999997,11,34,0.324,13,44,10,17,117.2
1320,SAC,21,2019-12-06,SAS,L,104,105,100.4,93.8,11.3,29.1,0.147,40,102,0.392,9,34,0.265,16,52,14,20,100.4
1321,SAC,22,2019-12-08,DAL,W,110,106,123.9,88.8,8.2,18.9,0.106,44,85,0.518,13,34,0.382,7,35,8,16,123.9
1322,SAC,23,2019-12-09,HOU,W,119,118,121.7,97.8,8.4,18.4,0.21600000000000003,40,88,0.455,20,45,0.444,9,37,9,17,121.7
1323,SAC,24,2019-12-11,OKC,W,94,93,97.6,96.3,14.0,14.3,0.068,39,88,0.44299999999999995,10,31,0.32299999999999995,6,41,15,21,97.6
1324,SAC,25,2019-12-13,NYK,L,101,103,111.6,90.5,13.1,19.0,0.07200000000000001,39,83,0.47,17,39,0.436,8,41,13,18,111.6
1325,SAC,26,2019-12-15,GSW,W,100,79,107.3,93.2,27.8,18.2,0.222,38,63,0.603,10,22,0.455,4,38,27,20,107.3
1326,SAC,27,2019-12-17,CHO,L,102,110,111.5,91.5,9.4,22.2,0.132,38,91,0.418,14,39,0.359,10,33,10,22,111.5
1327,SAC,28,2019-12-20,IND,L,105,119,113.5,92.5,9.3,28.9,0.14300000000000002,41,91,0.451,10,32,0.313,13,41,10,15,113.5
1328,SAC,29,2019-12-21,MEM,L,115,119,114.5,100.4,9.8,33.3,0.18,43,100,0.43,11,36,0.306,18,51,12,23,114.5
1329,SAC,30,2019-12-23,HOU,L,104,113,103.4,100.5,14.9,25.0,0.172,41,87,0.47100000000000003,7,30,0.233,11,49,17,24,103.4
1330,SAC,31,2019-12-26,MIN,L,104,105,92.8,92.7,9.2,23.9,0.196,37,107,0.34600000000000003,9,39,0.231,16,67,12,23,92.8
1331,SAC,32,2019-12-28,PHO,L,110,112,113.4,97.0,11.3,17.5,0.19,41,84,0.488,12,31,0.387,7,36,12,16,113.4
1332,SAC,33,2019-12-29,DEN,L,115,120,123.1,93.5,11.5,25.0,0.141,45,85,0.529,13,34,0.382,9,35,12,26,123.1
1333,SAC,34,2019-12-31,LAC,L,87,105,96.0,90.6,14.5,22.9,0.163,33,80,0.413,8,28,0.28600000000000003,11,41,15,23,96.0
1334,SAC,35,2020-01-02,MEM,W,128,123,119.3,107.3,10.4,17.1,0.289,44,90,0.489,14,34,0.41200000000000003,7,41,12,24,119.3
1335,SAC,36,2020-01-04,NOP,L,115,117,109.5,105.0,16.6,28.6,0.318,38,85,0.447,12,21,0.5710000000000001,14,51,20,24,109.5
1336,SAC,37,2020-01-06,GSW,W,111,98,106.0,104.7,19.4,15.0,0.222,39,81,0.48100000000000004,15,30,0.5,6,43,22,23,106.0
1337,SAC,38,2020-01-07,PHO,W,114,103,115.7,98.5,13.5,18.6,0.298,37,84,0.44,15,36,0.41700000000000004,8,41,15,22,115.7
1338,SAC,39,2020-01-10,MIL,L,106,127,96.5,109.8,13.7,11.8,0.083,44,96,0.45799999999999996,10,35,0.28600000000000003,6,45,16,24,96.5
1339,SAC,40,2020-01-13,ORL,L,112,114,113.2,98.9,11.6,10.5,0.115,45,87,0.517,12,31,0.387,4,44,12,21,113.2
1340,SAC,41,2020-01-15,DAL,L,123,127,124.0,99.2,7.1,24.4,0.115,50,96,0.521,12,33,0.364,11,42,8,22,124.0
1341,SAC,42,2020-01-18,UTA,L,101,123,109.4,92.3,9.9,15.9,0.081,42,86,0.488,10,26,0.385,7,37,10,23,109.4
1342,SAC,43,2020-01-20,MIA,L,113,118,105.6,96.9,11.8,30.2,0.113,44,106,0.415,13,51,0.255,16,49,15,21,105.6
1343,SAC,44,2020-01-22,DET,L,106,127,101.4,104.6,8.5,21.1,0.122,42,98,0.429,10,35,0.28600000000000003,12,45,10,28,101.4
1344,SAC,45,2020-01-24,CHI,W,98,81,104.1,94.1,12.6,16.7,0.222,35,81,0.43200000000000005,10,32,0.313,7,42,13,20,104.1
1345,SAC,46,2020-01-27,MIN,W,133,129,121.9,98.8,12.7,20.5,0.307,44,88,0.5,18,40,0.45,9,44,15,27,121.9
1346,SAC,47,2020-01-29,OKC,L,100,120,103.9,96.2,11.9,23.9,0.077,42,91,0.462,9,39,0.231,11,39,13,22,103.9
1347,SAC,48,2020-01-30,LAC,W,124,103,127.4,97.3,9.4,28.2,0.17,44,88,0.5,21,41,0.512,11,47,10,21,127.4
1348,SAC,49,2020-02-01,LAL,L,113,129,112.2,100.7,13.5,27.1,0.231,39,91,0.429,14,44,0.318,13,44,16,24,112.2
1349,SAC,50,2020-02-03,MIN,W,113,109,118.5,95.4,15.3,18.4,0.307,38,75,0.507,14,27,0.519,7,34,16,20,118.5
1350,SAC,51,2020-02-07,MIA,W,105,97,109.1,96.3,13.8,14.6,0.073,40,82,0.488,19,44,0.43200000000000005,6,36,14,24,109.1
1351,SAC,52,2020-02-08,SAS,W,122,102,129.2,94.4,9.5,19.5,0.151,45,86,0.523,19,35,0.5429999999999999,8,39,10,16,129.2
1352,SAC,53,2020-02-10,MIL,L,111,123,101.5,109.3,10.7,17.5,0.129,42,101,0.41600000000000004,14,43,0.326,10,49,13,22,101.5
1353,SAC,54,2020-02-12,DAL,L,111,130,109.8,101.1,4.4,18.5,0.172,41,99,0.414,12,39,0.308,10,40,5,16,109.8
1354,SAC,55,2020-02-20,MEM,W,129,125,124.6,103.5,9.2,7.0,0.313,42,83,0.506,19,39,0.48700000000000004,3,27,10,21,124.6
1355,SAC,56,2020-02-22,LAC,W,112,103,110.7,101.2,11.5,24.4,0.225,40,89,0.449,12,31,0.387,11,48,13,24,110.7
1356,SAC,57,2020-02-25,GSW,W,112,94,114.1,98.1,9.9,6.5,0.25,40,76,0.526,13,30,0.433,2,40,10,23,114.1
1357,SAC,58,2020-02-27,OKC,L,108,112,114.3,94.5,13.4,30.8,0.154,41,91,0.451,12,35,0.34299999999999997,12,45,15,33,114.3
1358,SAC,59,2020-02-28,MEM,W,104,101,104.5,99.5,8.2,16.0,0.187,38,91,0.418,11,38,0.289,8,47,9,16,104.5
1359,SAC,60,2020-03-01,DET,W,106,100,113.1,93.8,8.9,32.7,0.253,37,91,0.40700000000000003,9,35,0.257,17,51,10,20,113.1
1360,SAC,61,2020-03-03,WAS,W,133,126,126.8,104.9,13.1,21.6,0.225,50,89,0.562,13,29,0.44799999999999995,8,42,15,24,126.8
1361,SAC,62,2020-03-05,PHI,L,108,125,109.2,98.9,16.4,11.4,0.165,42,79,0.532,11,29,0.379,4,37,17,21,109.2
1362,SAC,63,2020-03-07,POR,W,123,111,125.9,97.7,12.8,26.2,0.235,41,85,0.48200000000000004,21,39,0.5379999999999999,11,47,14,23,125.9
1363,SAC,64,2020-03-08,TOR,L,113,118,114.1,99.1,9.9,22.7,0.233,42,90,0.467,8,31,0.258,10,50,11,22,114.1
1364,SAS,1,2019-10-23,NYK,W,120,111,110.2,108.9,17.5,22.7,0.349,42,83,0.506,7,21,0.33299999999999996,10,51,21,18,110.2
1365,SAS,2,2019-10-26,WAS,W,124,122,122.1,101.6,7.2,38.9,0.13,50,108,0.46299999999999997,10,28,0.35700000000000004,21,53,9,19,122.1
1366,SAS,3,2019-10-28,POR,W,113,110,103.5,109.1,15.4,14.9,0.282,41,85,0.48200000000000004,7,22,0.318,7,50,18,19,103.5
1367,SAS,4,2019-10-31,LAC,L,97,103,96.4,100.6,17.1,20.0,0.225,36,80,0.45,7,21,0.33299999999999996,9,49,19,28,96.4
1368,SAS,5,2019-11-01,GSW,W,127,110,130.9,97.0,9.4,33.3,0.28,44,93,0.473,13,35,0.371,16,52,11,19,130.9
1369,SAS,6,2019-11-03,LAL,L,96,103,92.4,103.9,15.1,17.0,0.289,33,83,0.39799999999999996,6,25,0.24,8,47,17,18,92.4
1370,SAS,7,2019-11-05,ATL,L,100,108,97.3,102.8,12.9,22.0,0.17600000000000002,38,91,0.418,8,33,0.242,11,41,15,17,97.3
1371,SAS,8,2019-11-07,OKC,W,121,112,123.7,97.8,11.6,30.8,0.106,51,94,0.5429999999999999,9,20,0.45,12,47,13,21,123.7
1372,SAS,9,2019-11-09,BOS,L,115,135,110.8,103.8,11.8,36.8,0.23199999999999998,39,99,0.39399999999999996,14,30,0.467,21,57,15,22,110.8
1373,SAS,10,2019-11-11,MEM,L,109,113,109.9,99.2,11.8,15.6,0.14400000000000002,42,90,0.467,12,30,0.4,7,42,13,17,109.9
1374,SAS,11,2019-11-13,MIN,L,114,129,112.3,101.6,9.7,21.3,0.256,44,90,0.489,3,17,0.17600000000000002,10,44,11,23,112.3
1375,SAS,12,2019-11-15,ORL,L,109,111,115.1,94.7,10.5,19.0,0.067,45,89,0.506,13,26,0.5,8,41,11,25,115.1
1376,SAS,13,2019-11-16,POR,L,116,121,111.3,104.2,8.9,15.2,0.33,41,88,0.466,5,18,0.278,7,43,10,17,111.3
1377,SAS,14,2019-11-18,DAL,L,110,117,116.9,94.1,8.0,34.7,0.146,44,96,0.45799999999999996,8,24,0.33299999999999996,17,48,9,18,116.9
1378,SAS,15,2019-11-20,WAS,L,132,138,124.7,105.9,10.2,27.3,0.237,49,93,0.527,12,32,0.375,12,41,12,13,124.7
1379,SAS,16,2019-11-22,PHI,L,104,115,105.9,98.2,10.7,7.3,0.141,43,85,0.506,6,18,0.33299999999999996,3,32,11,15,105.9
1380,SAS,17,2019-11-23,NYK,W,111,104,112.7,98.5,20.1,25.0,0.253,40,75,0.5329999999999999,12,23,0.522,9,47,22,17,112.7
1381,SAS,18,2019-11-25,LAL,L,104,114,110.0,94.6,12.1,23.1,0.136,41,88,0.466,10,25,0.4,9,41,13,22,110.0
1382,SAS,19,2019-11-27,MIN,L,101,113,101.1,99.9,5.4,14.8,0.14400000000000002,41,97,0.423,5,29,0.172,8,46,6,18,101.1
1383,SAS,20,2019-11-29,LAC,W,107,97,108.0,99.1,8.3,17.0,0.14,40,93,0.43,14,36,0.389,8,48,9,15,108.0
1384,SAS,21,2019-12-01,DET,L,98,132,100.8,97.2,7.6,15.2,0.21600000000000003,36,88,0.409,7,26,0.26899999999999996,7,31,8,15,100.8
1385,SAS,22,2019-12-03,HOU,W,135,133,109.6,102.0,14.3,22.2,0.20800000000000002,50,106,0.47200000000000003,13,30,0.433,12,56,20,27,109.6
1386,SAS,23,2019-12-06,SAC,W,105,104,101.4,93.8,13.4,26.5,0.125,41,96,0.42700000000000005,11,32,0.344,13,52,16,16,101.4
1387,SAS,24,2019-12-12,CLE,L,109,117,101.8,97.0,11.0,4.9,0.233,42,86,0.488,5,16,0.313,2,36,12,21,101.8
1388,SAS,25,2019-12-14,PHO,W,121,119,102.1,107.3,8.3,15.9,0.23600000000000002,44,106,0.415,8,30,0.267,10,62,11,22,102.1
1389,SAS,26,2019-12-16,HOU,L,107,109,99.8,107.3,15.3,15.4,0.187,39,91,0.429,12,33,0.364,8,53,18,22,99.8
1390,SAS,27,2019-12-19,BRK,W,118,105,113.5,103.9,9.4,24.1,0.198,43,96,0.44799999999999995,13,33,0.39399999999999996,13,47,11,19,113.5
1391,SAS,28,2019-12-21,LAC,L,109,134,105.7,103.1,16.6,11.8,0.183,42,82,0.512,10,28,0.35700000000000004,4,36,18,20,105.7
1392,SAS,29,2019-12-23,MEM,W,145,115,140.6,103.1,11.2,14.3,0.11199999999999999,60,89,0.674,15,24,0.625,4,46,12,14,140.6
1393,SAS,30,2019-12-26,DAL,L,98,102,101.5,96.6,12.7,11.4,0.12,40,83,0.48200000000000004,8,29,0.276,5,45,13,16,101.5
1394,SAS,31,2019-12-28,DET,W,136,109,132.7,102.5,9.9,18.9,0.129,53,93,0.57,18,35,0.514,7,51,11,20,132.7
1395,SAS,32,2019-12-31,GSW,W,117,113,115.7,91.6,8.8,22.2,0.135,45,96,0.469,14,31,0.452,10,53,10,18,115.7
1396,SAS,33,2020-01-02,OKC,L,103,109,114.6,89.9,7.6,28.6,0.109,40,92,0.435,13,31,0.419,14,45,8,22,114.6
1397,SAS,34,2020-01-04,MIL,L,118,127,115.9,101.8,7.0,20.8,0.337,38,92,0.413,11,32,0.344,11,50,8,20,115.9
1398,SAS,35,2020-01-06,MIL,W,126,104,131.4,95.9,10.2,26.3,0.193,45,88,0.511,19,35,0.5429999999999999,10,54,11,16,131.4
